year,primary_sector,state,emissions,n_facilities
2018,Natural Gas and Natural Gas Liquids Suppliers,AL,361414.548,2
2018,Natural Gas and Natural Gas Liquids Suppliers,CA,31680.094,1
2018,Natural Gas and Natural Gas Liquids Suppliers,CO,487015.718,1
2018,Natural Gas and Natural Gas Liquids Suppliers,IL,309794.794,1
2018,Natural Gas and Natural Gas Liquids Suppliers,LA,327465.07,4
2018,Natural Gas and Natural Gas Liquids Suppliers,MN,126398.552,1
2018,Natural Gas and Natural Gas Liquids Suppliers,ND,30844.25,1
2018,Natural Gas and Natural Gas Liquids Suppliers,OK,42317.966,1
2018,Natural Gas and Natural Gas Liquids Suppliers,TX,1156986.734,5
2018,Natural Gas and Natural Gas Liquids Suppliers,WY,563093.882,4
2018,Petroleum and Natural Gas Systems,AK,7426483.183999999,8
2018,Petroleum and Natural Gas Systems,AL,706313.6039999999,5
2018,Petroleum and Natural Gas Systems,AR,108830.458,2
2018,Petroleum and Natural Gas Systems,AZ,231244.094,5
2018,Petroleum and Natural Gas Systems,CA,353890.63800000004,6
2018,Petroleum and Natural Gas Systems,CO,1955720.994,8
2018,Petroleum and Natural Gas Systems,CT,158995.38,3
2018,Petroleum and Natural Gas Systems,FL,160932.956,3
2018,Petroleum and Natural Gas Systems,HI,26787.82,1
2018,Petroleum and Natural Gas Systems,IA,187222.004,3
2018,Petroleum and Natural Gas Systems,ID,211617.71000000002,2
2018,Petroleum and Natural Gas Systems,IL,181264.952,3
2018,Petroleum and Natural Gas Systems,IN,76640.128,1
2018,Petroleum and Natural Gas Systems,KS,116386.92199999999,3
2018,Petroleum and Natural Gas Systems,KY,38237.044,1
2018,Petroleum and Natural Gas Systems,LA,3460153.225773335,28
2018,Petroleum and Natural Gas Systems,MA,35927.618,1
2018,Petroleum and Natural Gas Systems,MI,767115.9500000001,4
2018,Petroleum and Natural Gas Systems,MN,318442.052,3
2018,Petroleum and Natural Gas Systems,MS,601760.486,9
2018,Petroleum and Natural Gas Systems,ND,1020515.17,9
2018,Petroleum and Natural Gas Systems,NJ,56654.892,1
2018,Petroleum and Natural Gas Systems,NM,725533.8979999999,5
2018,Petroleum and Natural Gas Systems,NV,160095.316,2
2018,Petroleum and Natural Gas Systems,NY,240593.982,3
2018,Petroleum and Natural Gas Systems,OH,25594.97,1
2018,Petroleum and Natural Gas Systems,OK,1097105.7264646946,12
2018,Petroleum and Natural Gas Systems,OR,66057.054,1
2018,Petroleum and Natural Gas Systems,PA,473644.024,6
2018,Petroleum and Natural Gas Systems,SC,2613242.292,1
2018,Petroleum and Natural Gas Systems,TX,5203820.740007084,28
2018,Petroleum and Natural Gas Systems,UT,238699.182,4
2018,Petroleum and Natural Gas Systems,WA,111687.434,1
2018,Petroleum and Natural Gas Systems,WV,103648.64,3
2018,Petroleum and Natural Gas Systems,WY,1089916.24,7
2018,Petroleum Product Suppliers,AK,559895.994,1
2018,Petroleum Product Suppliers,AL,395873.338,1
2018,Petroleum Product Suppliers,CA,1119418.338,3
2018,Petroleum Product Suppliers,IL,4279582.824,2
2018,Petroleum Product Suppliers,IN,203657.874,1
2018,Petroleum Product Suppliers,KY,2217098.84,1
2018,Petroleum Product Suppliers,LA,13443038.15,6
2018,Petroleum Product Suppliers,MI,825403.742,1
2018,Petroleum Product Suppliers,MS,32109.36,1
2018,Petroleum Product Suppliers,ND,664086.988,1
2018,Petroleum Product Suppliers,NJ,35504.316,1
2018,Petroleum Product Suppliers,NV,14299.716,1
2018,Petroleum Product Suppliers,OH,3472366.7279999997,3
2018,Petroleum Product Suppliers,OK,455049.534,1
2018,Petroleum Product Suppliers,PA,131504.374,1
2018,Petroleum Product Suppliers,TX,11172903.956,8
2018,Petroleum Product Suppliers,WA,3363156.556,3
2018,Petroleum Product Suppliers,WY,181798.654,1
2018,Power Plants,AK,1269341.226,5
2018,Power Plants,AL,33257085.515,8
2018,Power Plants,AR,5938441.71,2
2018,Power Plants,AZ,18592446.662,7
2018,Power Plants,CA,11241703.777999999,22
2018,Power Plants,CO,21167195.914,10
2018,Power Plants,CT,5971261.53,5
2018,Power Plants,DC,213946.788,2
2018,Power Plants,DE,54800.372,1
2018,Power Plants,FL,43736031.484000005,16
2018,Power Plants,GA,20932940.188,7
2018,Power Plants,GU,414768.468,1
2018,Power Plants,HI,857403.814,5
2018,Power Plants,IA,16794730.504,3
2018,Power Plants,ID,607487.348,1
2018,Power Plants,IL,10523778.064000001,3
2018,Power Plants,IN,12563768.216,4
2018,Power Plants,KS,14112136.916,4
2018,Power Plants,KY,34386887.232999995,5
2018,Power Plants,LA,10245373.206,6
2018,Power Plants,MA,1148269.602,5
2018,Power Plants,MD,52178.802,1
2018,Power Plants,MI,26269985.392,12
2018,Power Plants,MN,8177697.904,7
2018,Power Plants,MO,26140076.688,8
2018,Power Plants,MS,16054565.039,8
2018,Power Plants,MT,14139429.049999999,2
2018,Power Plants,NC,7372733.372,2
2018,Power Plants,ND,18844050.514,3
2018,Power Plants,NE,12473450.476,4
2018,Power Plants,NJ,5028741.574,5
2018,Power Plants,NM,4575692.132,6
2018,Power Plants,NV,5828038.518,6
2018,Power Plants,NY,8463875.612,20
2018,Power Plants,OH,36043326.981,12
2018,Power Plants,OK,5212007.4520000005,4
2018,Power Plants,OR,2173552.692,2
2018,Power Plants,PA,14387476.352,13
2018,Power Plants,PR,5020813.654,2
2018,Power Plants,RI,1075294.064,1
2018,Power Plants,SC,6495196.32,5
2018,Power Plants,SD,2538898.65,1
2018,Power Plants,TN,15280295.852,4
2018,Power Plants,TX,105472200.3565293,30
2018,Power Plants,UT,4272045.004,3
2018,Power Plants,VA,786218.1939999999,2
2018,Power Plants,VI,288049.368,1
2018,Power Plants,WA,1510488.134,4
2018,Power Plants,WI,15432941.28,10
2018,Power Plants,WV,25600243.642,5
2018,Power Plants,WY,6232528.38,6
2018,Pulp and Paper,AL,1568256.264,5
2018,Pulp and Paper,AR,793949.024,3
2018,Pulp and Paper,CA,662835.304,3
2018,Pulp and Paper,CT,236585.758,2
2018,Pulp and Paper,FL,511123.034,1
2018,Pulp and Paper,GA,580004.152,5
2018,Pulp and Paper,ID,256382.706,1
2018,Pulp and Paper,IN,54817.644,1
2018,Pulp and Paper,KY,49495.064,1
2018,Pulp and Paper,LA,1383976.528,5
2018,Pulp and Paper,ME,280512.568,1
2018,Pulp and Paper,MI,131696.516,1
2018,Pulp and Paper,MN,164948.704,1
2018,Pulp and Paper,MO,144356.556,1
2018,Pulp and Paper,MS,210502.46600000001,2
2018,Pulp and Paper,NC,258478.552,1
2018,Pulp and Paper,NJ,65598.668,1
2018,Pulp and Paper,NY,544479.174,5
2018,Pulp and Paper,OH,118397.956,2
2018,Pulp and Paper,OK,1339543.196,3
2018,Pulp and Paper,OR,432977.294,2
2018,Pulp and Paper,PA,1352817.56,4
2018,Pulp and Paper,SC,286113.824,3
2018,Pulp and Paper,TN,646430.36,6
2018,Pulp and Paper,TX,430649.064,2
2018,Pulp and Paper,UT,43415.636,1
2018,Pulp and Paper,VA,2290033.392,5
2018,Pulp and Paper,WA,196388.63199999998,2
2018,Pulp and Paper,WI,453623.8,6
2018,Pulp and Paper,WV,29755.688,1
2018,Refineries,TX,512237.828,1
2018,Refineries,UT,488049.836,1
2018,Waste,AK,302373.488,3
2018,Waste,AL,1229531.75,10
2018,Waste,AR,556427.4,8
2018,Waste,AZ,375218.398,8
2018,Waste,CA,1422013.256,16
2018,Waste,CO,318638.658,4
2018,Waste,CT,521247.262,4
2018,Waste,FL,3782907.018,22
2018,Waste,GA,1760110.074,17
2018,Waste,HI,15703.25,1
2018,Waste,IA,491763.494,11
2018,Waste,ID,102813.5,1
2018,Waste,IL,1113079.5219999999,19
2018,Waste,IN,1097336.69,14
2018,Waste,KS,444671.518,5
2018,Waste,KY,498133.548,8
2018,Waste,LA,922846.8,8
2018,Waste,MA,493426.37200000003,3
2018,Waste,MD,785097.564,7
2018,Waste,ME,59221.988,1
2018,Waste,MI,593972.714,9
2018,Waste,MN,269569.118,4
2018,Waste,MO,123522.292,5
2018,Waste,MS,461712.62,4
2018,Waste,NC,1878638.102,19
2018,Waste,ND,140806.348,3
2018,Waste,NE,440280.146,6
2018,Waste,NH,73891.166,1
2018,Waste,NJ,428789.072,6
2018,Waste,NM,115880.5,2
2018,Waste,NV,33423.6,1
2018,Waste,NY,1554841.916,18
2018,Waste,OH,1299184.6300000001,13
2018,Waste,OK,232772.1,5
2018,Waste,OR,245418.238,1
2018,Waste,PA,1568907.01,18
2018,Waste,PR,162475.6,2
2018,Waste,SC,861328.672,11
2018,Waste,SD,49512.25,1
2018,Waste,TN,739933.442,10
2018,Waste,TX,2692599.408,29
2018,Waste,UT,340499.686,6
2018,Waste,VA,377980.99,7
2018,Waste,VT,62630.248,1
2018,Waste,WA,867514.932,9
2018,Waste,WI,524076.888,10
2018,Waste,WV,416805.58,5
2018,Waste,WY,63149.5,1
2019,Other,AK,746065.834,7
2019,Other,AL,400554.766,7
2019,Other,AR,192034.71600000001,4
2019,Other,AZ,159881.78800200002,2
2019,Other,CA,3679184.760185,33
2019,Other,CO,472585.75362900004,6
2019,Other,CT,599579.944,9
2019,Other,DE,85330.49,2
2019,Other,FL,309192.316,5
2019,Other,GA,899005.238,15
2019,Other,IA,9310371.134,41
2019,Other,ID,455256.193501,8
2019,Other,IL,2275995.446,21
2019,Other,IN,3904395.38,26
2019,Other,KS,813455.8740000001,14
2019,Other,KY,506732.14400000003,10
2019,Other,LA,339642.52,4
2019,Other,MA,446223.818,6
2019,Other,MD,462938.814,4
2019,Other,ME,23710.034713,1
2019,Other,MI,1729632.76,20
2019,Other,MN,1849142.746,22
2019,Other,MO,747355.742,13
2019,Other,MS,126755.28,3
2019,Other,MT,35995.442,1
2019,Other,NC,602821.474197,11
2019,Other,ND,383047.652,5
2019,Other,NE,2876522.296,19
2019,Other,NH,44096.29,1
2019,Other,NJ,281955.986,7
2019,Other,NM,106482,3
2019,Other,NV,297722.00800000003,4
2019,Other,NY,1180559.3335018,16
2019,Other,OH,1626430.508,19
2019,Other,OK,492234.976,8
2019,Other,OR,440872.222655,7
2019,Other,PA,5676111.14997,11
2019,Other,RI,26681.888,1
2019,Other,SC,315333.16599999997,6
2019,Other,SD,1097366.916,11
2019,Other,TN,1081703.55,11
2019,Other,TX,10328235.289869001,25
2019,Other,UT,231172.148,4
2019,Other,VA,797872.6452669001,10
2019,Other,VI,27926.98,1
2019,Other,VT,57887.076,2
2019,Other,WA,477344.078,8
2019,Other,WI,895739.392,13
2019,Other,WV,3051863.98,4
2019,Other,WY,41257.91,1
2019,Chemicals,AK,655836.24,2
2019,Chemicals,AL,2466824.449432,7
2019,Chemicals,AR,1780365.7259999998,6
2019,Chemicals,AZ,475614.156,1
2019,Chemicals,CA,22940695.228,15
2019,Chemicals,CO,28374.144,1
2019,Chemicals,DE,29319.54,1
2019,Chemicals,FL,270380.018,1
2019,Chemicals,GA,1746672.24,2
2019,Chemicals,HI,584739.642,1
2019,Chemicals,IA,3922567.972,4
2019,Chemicals,ID,251157.97999999998,2
2019,Chemicals,IL,7810325.844,10
2019,Chemicals,IN,5126011.535999999,3
2019,Chemicals,KS,4672072.268,8
2019,Chemicals,KY,818917.2459999999,4
2019,Chemicals,LA,33620486.404,32
2019,Chemicals,MA,74922.166,2
2019,Chemicals,MD,115981.762,1
2019,Chemicals,MI,204248.494,3
2019,Chemicals,MN,4767282.67,2
2019,Chemicals,MO,209680.708,3
2019,Chemicals,MS,7247908.676,2
2019,Chemicals,MT,2983552.532,4
2019,Chemicals,NC,138950.38,1
2019,Chemicals,NJ,2623820.3880000003,3
2019,Chemicals,NM,882971.018,1
2019,Chemicals,NV,25527.004,1
2019,Chemicals,NY,23595.912,1
2019,Chemicals,OH,2243930.1999999997,8
2019,Chemicals,OK,4371054.928,4
2019,Chemicals,OR,179324.796,1
2019,Chemicals,PA,1090997.476,5
2019,Chemicals,PR,86980.038,1
2019,Chemicals,TN,5444490.57,5
2019,Chemicals,TX,35653177.348,45
2019,Chemicals,UT,246122.88400000002,2
2019,Chemicals,VA,1285028.548,2
2019,Chemicals,WA,2521054,4
2019,Chemicals,WV,1923699.705845,5
2019,Chemicals,WY,434448.182,1
2019,Import and Export of Equipment Containing Fluorintaed GHGs,AL,29652.23,1
2019,Import and Export of Equipment Containing Fluorintaed GHGs,PA,38044.08,1
2019,Industrial Gas Suppliers,NJ,11388.008,1
2019,Injection of CO2,IL,4402189.878,1
2019,Injection of CO2,NM,231771.262,1
2019,Injection of CO2,TX,176062.68,2
2019,Metals,AL,1380388.254,9
2019,Metals,AR,542597.014,3
2019,Metals,AZ,82261.328,1
2019,Metals,CA,104377.074,3
2019,Metals,CO,305674,1
2019,Metals,FL,101401.688,1
2019,Metals,GA,116663.24600000001,2
2019,Metals,IA,345221.372,3
2019,Metals,IL,1284612.154,8
2019,Metals,IN,22457402.245,17
2019,Metals,KY,538933.172,5
2019,Metals,LA,804213.418,1
2019,Metals,MI,1295892.31,3
2019,Metals,MN,2173584.4560000002,4
2019,Metals,MO,20412.784,1
2019,Metals,MS,514108.016,1
2019,Metals,NC,326784.72,2
2019,Metals,NE,179470.576,1
2019,Metals,NJ,59135.58,1
2019,Metals,NY,216912.63,2
2019,Metals,OH,1814655.49,10
2019,Metals,OR,180234.232,2
2019,Metals,PA,4630114.902,14
2019,Metals,SC,359610.488,3
2019,Metals,TN,271868.616,2
2019,Metals,TX,924464.22,6
2019,Metals,UT,248406.496,1
2019,Metals,VA,621274.0179999999,3
2019,Metals,WA,128390.116,1
2019,Metals,WI,422464.782,3
2019,Metals,WV,278370.128,3
2019,Minerals,AL,3287653.644,7
2019,Minerals,AR,579039.906,3
2019,Minerals,AZ,1418056.4079999998,2
2019,Minerals,CA,4018931.858,7
2019,Minerals,CO,239513.26799999998,3
2019,Minerals,GA,229044.424,4
2019,Minerals,IA,1443882.01,6
2019,Minerals,ID,274333.674,1
2019,Minerals,IL,936455.528,4
2019,Minerals,IN,2268966.752,9
2019,Minerals,KS,1854340.584,4
2019,Minerals,KY,2446928.946,5
2019,Minerals,MI,3690987.148,7
2019,Minerals,MN,1700183.572,6
2019,Minerals,MO,8047324.2299999995,8
2019,Minerals,MS,39823.3,1
2019,Minerals,MT,687980.446,3
2019,Minerals,NC,379172.636,5
2019,Minerals,ND,1332690.446,3
2019,Minerals,NE,604769.046,1
2019,Minerals,NJ,115669.366,3
2019,Minerals,NM,36869.012,1
2019,Minerals,NV,1024019.7339999999,2
2019,Minerals,NY,361662.632,5
2019,Minerals,OH,2407304.392,9
2019,Minerals,OK,825892.562,6
2019,Minerals,PA,2781344.396,11
2019,Minerals,SC,2422804.408,5
2019,Minerals,SD,330526.788,1
2019,Minerals,TN,1001693.3119999999,6
2019,Minerals,TX,4265691.604,11
2019,Minerals,UT,855094.334,1
2019,Minerals,VA,101345.18,2
2019,Minerals,WA,558680.652,4
2019,Minerals,WI,1064688.9,6
2019,Minerals,WV,397340.862,2
2019,Minerals,WY,3202015.468,5
2019,Natural Gas and Natural Gas Liquids Suppliers,AL,338718.544,2
2019,Natural Gas and Natural Gas Liquids Suppliers,CA,29064.662,1
2019,Natural Gas and Natural Gas Liquids Suppliers,CO,513286.078,1
2019,Natural Gas and Natural Gas Liquids Suppliers,IL,307438.91,1
2019,Natural Gas and Natural Gas Liquids Suppliers,LA,344997.61,4
2019,Natural Gas and Natural Gas Liquids Suppliers,MN,60583.034,1
2019,Natural Gas and Natural Gas Liquids Suppliers,ND,32890.294,1
2019,Natural Gas and Natural Gas Liquids Suppliers,OK,34662.794,1
2019,Natural Gas and Natural Gas Liquids Suppliers,TX,1164664.558,5
2019,Natural Gas and Natural Gas Liquids Suppliers,WY,535425.014,4
2019,Petroleum and Natural Gas Systems,AK,7389883.08,8
2019,Petroleum and Natural Gas Systems,AL,642264.58,5
2019,Petroleum and Natural Gas Systems,AR,100680.776,2
2019,Petroleum and Natural Gas Systems,AZ,278814.15,5
2019,Petroleum and Natural Gas Systems,CA,388480.624,6
2019,Petroleum and Natural Gas Systems,CO,1944730.79,8
2019,Petroleum and Natural Gas Systems,CT,164041.062,3
2019,Petroleum and Natural Gas Systems,FL,143410.118,3
2019,Petroleum and Natural Gas Systems,HI,25988.804,1
2019,Petroleum and Natural Gas Systems,IA,185066.416,3
2019,Petroleum and Natural Gas Systems,ID,218527.938,2
2019,Petroleum and Natural Gas Systems,IL,155341.102,3
2019,Petroleum and Natural Gas Systems,IN,78434.474,1
2019,Petroleum and Natural Gas Systems,KS,135544.416,3
2019,Petroleum and Natural Gas Systems,KY,24013.744,1
2019,Petroleum and Natural Gas Systems,LA,3610788.870641972,28
2019,Petroleum and Natural Gas Systems,MA,26417.402,1
2019,Petroleum and Natural Gas Systems,MI,717781.184,4
2019,Petroleum and Natural Gas Systems,MN,323112.192,3
2019,Petroleum and Natural Gas Systems,MS,534365.48,9
2019,Petroleum and Natural Gas Systems,ND,1040781.648,9
2019,Petroleum and Natural Gas Systems,NJ,54600.798,1
2019,Petroleum and Natural Gas Systems,NM,707838.058,5
2019,Petroleum and Natural Gas Systems,NV,169688.13199999998,2
2019,Petroleum and Natural Gas Systems,NY,230360.724,3
2019,Petroleum and Natural Gas Systems,OH,27129.516,1
2019,Petroleum and Natural Gas Systems,OK,1002389.6163370336,12
2019,Petroleum and Natural Gas Systems,OR,54842.898,1
2019,Petroleum and Natural Gas Systems,PA,504611.574,6
2019,Petroleum and Natural Gas Systems,SC,2250221.918,1
2019,Petroleum and Natural Gas Systems,TX,5728307.750023115,28
2019,Petroleum and Natural Gas Systems,UT,233773.858,4
2019,Petroleum and Natural Gas Systems,WA,105917.552,1
2019,Petroleum and Natural Gas Systems,WV,183309.92799999999,3
2019,Petroleum and Natural Gas Systems,WY,1040928.9400000001,7
2019,Petroleum Product Suppliers,AK,548907.32,1
2019,Petroleum Product Suppliers,AL,398690.978,1
2019,Petroleum Product Suppliers,CA,1186856.306,3
2019,Petroleum Product Suppliers,IL,4060008.836,2
2019,Petroleum Product Suppliers,IN,201935.556,1
2019,Petroleum Product Suppliers,KY,2233312.588,1
2019,Petroleum Product Suppliers,LA,13058002.469999999,6
2019,Petroleum Product Suppliers,MI,862855.88,1
2019,Petroleum Product Suppliers,MS,32022.564,1
2019,Petroleum Product Suppliers,ND,671524.5,1
2019,Petroleum Product Suppliers,NJ,5820,1
2019,Petroleum Product Suppliers,NV,14870.806,1
2019,Petroleum Product Suppliers,OH,3563845.658,3
2019,Petroleum Product Suppliers,OK,468335.466,1
2019,Petroleum Product Suppliers,PA,126708.524,1
2019,Petroleum Product Suppliers,TX,11288981.056,8
2019,Petroleum Product Suppliers,WA,3437015.8140000002,3
2019,Petroleum Product Suppliers,WY,185741.34,1
2019,Power Plants,AK,1331048.5320000001,5
2019,Power Plants,AL,34286487.909,8
2019,Power Plants,AR,4733567.336,2
2019,Power Plants,AZ,17687461.964,7
2019,Power Plants,CA,11235462.444,22
2019,Power Plants,CO,20028456.884,10
2019,Power Plants,CT,5327018.096,5
2019,Power Plants,DC,199949.86,2
2019,Power Plants,DE,63013.61,1
2019,Power Plants,FL,40263376.972,16
2019,Power Plants,GA,19316788.134,7
2019,Power Plants,GU,390747.944,1
2019,Power Plants,HI,858093.47,5
2019,Power Plants,IA,13569759.512,3
2019,Power Plants,ID,685133.512,1
2019,Power Plants,IL,6530913.758,3
2019,Power Plants,IN,10014132.583999999,4
2019,Power Plants,KS,11180174.294,4
2019,Power Plants,KY,32462567.424,5
2019,Power Plants,LA,10850854.426,6
2019,Power Plants,MA,1201778.706,5
2019,Power Plants,MD,69727.024,1
2019,Power Plants,MI,25187378.76,12
2019,Power Plants,MN,5426672.372,7
2019,Power Plants,MO,22787346.872,8
2019,Power Plants,MS,14282878.526999999,8
2019,Power Plants,MT,15129757.112,2
2019,Power Plants,NC,8605359.26,2
2019,Power Plants,ND,17931827.39,3
2019,Power Plants,NE,12266343,4
2019,Power Plants,NJ,5049399.398,5
2019,Power Plants,NM,4832087.168,6
2019,Power Plants,NV,5870391.262,6
2019,Power Plants,NY,6731453.064,20
2019,Power Plants,OH,34651099.539000005,12
2019,Power Plants,OK,5282112.204,4
2019,Power Plants,OR,2714863.3880000003,2
2019,Power Plants,PA,13020646.174,13
2019,Power Plants,PR,5962324.300000001,2
2019,Power Plants,RI,1168328.32,1
2019,Power Plants,SC,6449631.056,5
2019,Power Plants,SD,2834375.408,1
2019,Power Plants,TN,14600134.469,4
2019,Power Plants,TX,99827251.141289,30
2019,Power Plants,UT,4331664.408,3
2019,Power Plants,VA,912246.03,2
2019,Power Plants,VI,364861.758,1
2019,Power Plants,WA,2244630.424,4
2019,Power Plants,WI,15218825.561999999,10
2019,Power Plants,WV,25708876.156,5
2019,Power Plants,WY,5645506.818,6
2019,Pulp and Paper,AL,1582039.974,5
2019,Pulp and Paper,AR,904936.7420000001,3
2019,Pulp and Paper,CA,658795.62,3
2019,Pulp and Paper,CT,235931.61200000002,2
2019,Pulp and Paper,FL,475370.102,1
2019,Pulp and Paper,GA,583273.142,5
2019,Pulp and Paper,ID,334050.232,1
2019,Pulp and Paper,IN,54350.796,1
2019,Pulp and Paper,KY,46552.424,1
2019,Pulp and Paper,LA,1569665.122,5
2019,Pulp and Paper,ME,281407.282,1
2019,Pulp and Paper,MI,139843.87,1
2019,Pulp and Paper,MN,164000.67,1
2019,Pulp and Paper,MO,158488.904,1
2019,Pulp and Paper,MS,221914.084,2
2019,Pulp and Paper,NC,257918.91,1
2019,Pulp and Paper,NJ,20838.88,1
2019,Pulp and Paper,NY,533813.444,5
2019,Pulp and Paper,OH,108425.542,2
2019,Pulp and Paper,OK,1223219.968,3
2019,Pulp and Paper,OR,457911.03799999994,2
2019,Pulp and Paper,PA,1148692.0899999999,4
2019,Pulp and Paper,SC,287984.168,3
2019,Pulp and Paper,TN,635669.554,6
2019,Pulp and Paper,TX,463930.78,2
2019,Pulp and Paper,UT,42578.14,1
2019,Pulp and Paper,VA,2394909.72,5
2019,Pulp and Paper,WA,199947.384,2
2019,Pulp and Paper,WI,458095.652,6
2019,Pulp and Paper,WV,29609.386,1
2019,Refineries,TX,582539.232,1
2019,Refineries,UT,497273.616,1
2019,Waste,AK,301452.088,3
2019,Waste,AL,1225600.5,10
2019,Waste,AR,553733.95,8
2019,Waste,AZ,382785.8,8
2019,Waste,CA,1313183.034,16
2019,Waste,CO,329495.88,4
2019,Waste,CT,553156.954,4
2019,Waste,FL,3628526.634,22
2019,Waste,GA,1678573.8,17
2019,Waste,HI,2296.5,1
2019,Waste,IA,494012.594,11
2019,Waste,ID,108687.5,1
2019,Waste,IL,1095527.036,19
2019,Waste,IN,1116397.268,14
2019,Waste,KS,448221.274,5
2019,Waste,KY,533726.9,8
2019,Waste,LA,965783.95,8
2019,Waste,MA,475771.022,3
2019,Waste,MD,811525.726,7
2019,Waste,ME,56102.348,1
2019,Waste,MI,590825.51,9
2019,Waste,MN,266104.902,4
2019,Waste,MO,104318.54800000001,5
2019,Waste,MS,506482.08400000003,4
2019,Waste,NC,1706926.972,19
2019,Waste,ND,139045.244,3
2019,Waste,NE,457665.146,6
2019,Waste,NH,71401.118,1
2019,Waste,NJ,474064.966,6
2019,Waste,NM,119600.25,2
2019,Waste,NV,34613.8,1
2019,Waste,NY,1498017.984,18
2019,Waste,OH,1344400.972,13
2019,Waste,OK,234259.8,5
2019,Waste,OR,266774.38,1
2019,Waste,PA,1676812.3120000002,18
2019,Waste,PR,167605.546,2
2019,Waste,SC,897528.31,11
2019,Waste,SD,50448,1
2019,Waste,TN,758834.03,10
2019,Waste,TX,2841423.032,29
2019,Waste,UT,339988.088,6
2019,Waste,VA,396090.954,7
2019,Waste,VT,73882.298,1
2019,Waste,WA,895884.7779999999,9
2019,Waste,WI,556734.776,10
2019,Waste,WV,418290.48,5
2019,Waste,WY,64308.5,1
2020,Other,AK,776371.558,7
2020,Other,AL,324090.65,7
2020,Other,AR,191312.488,4
2020,Other,AZ,146835.56628899998,2
2020,Other,CA,3875003.586197,33
2020,Other,CO,392069.609884,6
2020,Other,CT,586153.536,9
2020,Other,DE,78140.294,2
2020,Other,FL,328626.43,5
2020,Other,GA,847365.838,15
2020,Other,IA,8505306.284,41
2020,Other,ID,452848.682501,8
2020,Other,IL,1942298.346,21
2020,Other,IN,3819751.9220000003,26
2020,Other,KS,768806.744,14
2020,Other,KY,479183.754,10
2020,Other,LA,332570.048,4
2020,Other,MA,403853.966,6
2020,Other,MD,463837.218,4
2020,Other,ME,23191.129364,1
2020,Other,MI,1561685.06,20
2020,Other,MN,1770381.168,22
2020,Other,MO,705699.464,13
2020,Other,MS,114901.722,3
2020,Other,MT,33020.176,1
2020,Other,NC,583687.170394,11
2020,Other,ND,334895.794,5
2020,Other,NE,2312351.088,19
2020,Other,NH,39349.97,1
2020,Other,NJ,250870.548,7
2020,Other,NM,108662.644,3
2020,Other,NV,244355.51200000002,4
2020,Other,NY,1141824.9045961,16
2020,Other,OH,1494633.502,19
2020,Other,OK,465545.692,8
2020,Other,OR,428456.60564900003,7
2020,Other,PA,4683861.45594,11
2020,Other,RI,24570.808,1
2020,Other,SC,323734.378,6
2020,Other,SD,1093799.88,11
2020,Other,TN,1043610.33,11
2020,Other,TX,9164220.9879485,25
2020,Other,UT,201483.488,4
2020,Other,VA,761113.2656992,10
2020,Other,VI,34600.75,1
2020,Other,VT,51033.204,2
2020,Other,WA,461050.524,8
2020,Other,WI,851954.0380000001,13
2020,Other,WV,2647614.22,4
2020,Other,WY,37145.246,1
2020,Chemicals,AK,523154.11,2
2020,Chemicals,AL,2284744.157324,7
2020,Chemicals,AR,1922083.592,6
2020,Chemicals,AZ,442395.318,1
2020,Chemicals,CA,21575779.448,15
2020,Chemicals,CO,30517.136,1
2020,Chemicals,DE,30470.836,1
2020,Chemicals,FL,248614.52,1
2020,Chemicals,GA,1796281.646,2
2020,Chemicals,HI,530127.598,1
2020,Chemicals,IA,3973269.014,4
2020,Chemicals,ID,232344.484,2
2020,Chemicals,IL,6930508.496,10
2020,Chemicals,IN,5242609.995999999,3
2020,Chemicals,KS,4604715.8040000005,8
2020,Chemicals,KY,801577.164,4
2020,Chemicals,LA,31666256.362,32
2020,Chemicals,MA,73454.772,2
2020,Chemicals,MD,92067.102,1
2020,Chemicals,MI,189847.49599999998,3
2020,Chemicals,MN,4843931.368,2
2020,Chemicals,MO,201768.08200000002,3
2020,Chemicals,MS,6780164.501999999,2
2020,Chemicals,MT,2877341.656,4
2020,Chemicals,NC,134720.848,1
2020,Chemicals,NJ,2302528.498,3
2020,Chemicals,NM,923101.028,1
2020,Chemicals,NV,28704.092,1
2020,Chemicals,NY,19024.928,1
2020,Chemicals,OH,2114124.082,8
2020,Chemicals,OK,4180695.094,4
2020,Chemicals,OR,167914.652,1
2020,Chemicals,PA,1102051.358,5
2020,Chemicals,PR,64383.468,1
2020,Chemicals,TN,5333743.6280000005,5
2020,Chemicals,TX,36143522.84,45
2020,Chemicals,UT,207975.02399999998,2
2020,Chemicals,VA,1220070.792,2
2020,Chemicals,WA,2310306.908,4
2020,Chemicals,WV,1698944.795195,5
2020,Chemicals,WY,432358.304,1
2020,Import and Export of Equipment Containing Fluorintaed GHGs,AL,26034.84,1
2020,Import and Export of Equipment Containing Fluorintaed GHGs,PA,30481.32,1
2020,Industrial Gas Suppliers,NJ,11121.508,1
2020,Injection of CO2,IL,4465258.782,1
2020,Injection of CO2,NM,252722.674,1
2020,Injection of CO2,TX,161489.55800000002,2
2020,Metals,AL,1497633.8360000001,9
2020,Metals,AR,515202.05199999997,3
2020,Metals,AZ,87960.268,1
2020,Metals,CA,97997.676,3
2020,Metals,CO,268013.822,1
2020,Metals,FL,99477.912,1
