facility_id,facility_name,primary_sector,state,year,emissions,predicted,error_pct
1005655,Riviana Foods,Other,TN,2021,49577.264,56376.02707562607,13.713469697775313
1005655,Riviana Foods,Other,TN,2022,46019.676,57463.42964404592,24.86708868625221
1005655,Riviana Foods,Other,TN,2023,44821.332,58571.80645288573,30.67841547610795
1005656,PERDIDO LANDFILL CONSTRUCTION - PHASE 5,Waste,FL,2021,172168.5,204916.39241711638,19.020838548931067
1005656,PERDIDO LANDFILL CONSTRUCTION - PHASE 5,Waste,FL,2022,196311.5,218220.5437773026,11.160346580461464
1005656,PERDIDO LANDFILL CONSTRUCTION - PHASE 5,Waste,FL,2023,197843.5,232388.4642158277,17.460752673617126
1005657,CALIFORNIA DAIRIES INC TIPTON,Other,CA,2021,45674.128,40233.76716561871,11.91125276520066
1005657,CALIFORNIA DAIRIES INC TIPTON,Other,CA,2022,47050.524,39761.66738897641,15.491552466075797
1005657,CALIFORNIA DAIRIES INC TIPTON,Other,CA,2023,47678.272,39295.107193009935,17.582778182460267
1005658,CALIFORNIA DAIRIES INC FRESNO,Other,CA,2021,36048.264,30898.991960544092,14.284382846996213
1005658,CALIFORNIA DAIRIES INC FRESNO,Other,CA,2022,37413.66,30627.72679077307,18.137581859745698
1005658,CALIFORNIA DAIRIES INC FRESNO,Other,CA,2023,32644.528,30358.84308355666,7.001739821275215
1005659,CALIFORNIA DAIRIES INC VISALIA,Other,CA,2021,67468.996,65607.16488028747,2.759535831409926
1005659,CALIFORNIA DAIRIES INC VISALIA,Other,CA,2022,69456.288,67077.50542137783,3.4248628124528704
1005659,CALIFORNIA DAIRIES INC VISALIA,Other,CA,2023,65761.752,68580.79817600644,4.28675649639999
1005660,Virginia Tech,Other,VA,2021,54222.944,76518.66538757738,41.11861094738303
1005660,Virginia Tech,Other,VA,2022,67661.496,73539.30306021098,8.687078187291307
1005660,Virginia Tech,Other,VA,2023,66031.752,70675.94641371694,7.033274558150371
1005661,Archer Daniels Midland Co.,Injection of CO2,IL,2021,4207231.08,4105639.5714108534,2.414688108577736
1005661,Archer Daniels Midland Co.,Injection of CO2,IL,2022,4135002.808,4053671.2076793616,1.9669055644481348
1005661,Archer Daniels Midland Co.,Injection of CO2,IL,2023,3819217.302,4002360.649091741,4.795310992014901
1005662,Mitsubishi Cement Corp Cushenbury Cement Plant,Minerals,CA,2021,1126409.484,1174418.6749531673,4.2621437084035945
1005662,Mitsubishi Cement Corp Cushenbury Cement Plant,Minerals,CA,2022,1160734.582,1189882.3171111466,2.5111455765299757
1005662,Mitsubishi Cement Corp Cushenbury Cement Plant,Minerals,CA,2023,1178981.544,1205549.5699864028,2.2534725943430685
1005665,City of Port Arthur Landfill,Waste,TX,2021,132837.5,122099.76131757467,8.083364021774976
1005665,City of Port Arthur Landfill,Waste,TX,2022,134270.5,120649.0584310546,10.144776081823933
1005665,City of Port Arthur Landfill,Waste,TX,2023,134980.75,119215.59176876828,11.679560404896046
1005667,Whitewater Valley,Power Plants,IN,2021,37340.466,43114.60029128482,15.463476784903593
1005667,Whitewater Valley,Power Plants,IN,2022,66539.502,40913.511049385204,38.51244776465984
1005667,Whitewater Valley,Power Plants,IN,2023,24858.318,38824.79195166129,56.18430801175401
1005668,FORD MOTOR COMPANY - FORD ROUGE SITE,Other,MI,2021,69875.436,75208.60127831393,7.632389268116952
1005668,FORD MOTOR COMPANY - FORD ROUGE SITE,Other,MI,2022,76724.512,76458.74594766904,0.34639001982959566
1005668,FORD MOTOR COMPANY - FORD ROUGE SITE,Other,MI,2023,72646.276,77729.67097549036,6.997461198823679
1005671,Greens Bayou,Power Plants,TX,2021,172505.352,40981.842602679884,76.24314716758475
1005671,Greens Bayou,Power Plants,TX,2022,171020.656,38046.63333204098,77.75319413343792
1005671,Greens Bayou,Power Plants,TX,2023,73407.024,35321.6501741216,51.8824653971511
1005672,Rock River,Power Plants,WI,2021,319.5,6538.271924479368,1946.4074880999585
1005672,Rock River,Power Plants,WI,2022,381,6348.556498907293,1566.2877949887907
1005672,Rock River,Power Plants,WI,2023,328.3,6164.345883033528,1777.656376190535
1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Waste,ME,2021,61634.966,58598.48850118796,4.9265501319689875
1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Waste,ME,2022,49487.758,58359.59686652633,17.927340467770485
1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Waste,ME,2023,62777.74,58121.67913434179,7.416738585457527
1005675,NIPPON CHEMICAL TEXAS INC,Chemicals,TX,2021,42311.04,46576.958774185885,10.082282955431689
1005675,NIPPON CHEMICAL TEXAS INC,Chemicals,TX,2022,44158.384,46319.29208293414,4.89353977023738
1005675,NIPPON CHEMICAL TEXAS INC,Chemicals,TX,2023,40841.596,46063.050820167446,12.784649307454703
1005677,FRITO-LAY INC,Other,IN,2021,51849.804,44746.489870347104,13.699789742026592
1005677,FRITO-LAY INC,Other,IN,2022,54810.044,42725.229496114,22.048540052049585
1005677,FRITO-LAY INC,Other,IN,2023,57169.336,40795.27222771741,28.64133977746845
1005678,PLATTEVILLE GAS PLANT,Petroleum and Natural Gas Systems,CO,2021,49254.124,50425.23237466747,2.3776859267001944
1005678,PLATTEVILLE GAS PLANT,Petroleum and Natural Gas Systems,CO,2022,47767.924,50064.14758494647,4.807040776874604
1005678,PLATTEVILLE GAS PLANT,Petroleum and Natural Gas Systems,CO,2023,46780.526,49705.64844965338,6.252863530549835
1005680,Jefferson County Landfill No.2,Waste,AL,2021,40375.25,49873.61309021573,23.525211832040004
1005680,Jefferson County Landfill No.2,Waste,AL,2022,36144.25,47296.39870913241,30.854558357504747
1005680,Jefferson County Landfill No.2,Waste,AL,2023,34141.5,44852.36164476051,31.371971485612843
1005683,"SIOUXLAND ETHANOL, LLC",Other,NE,2021,103694.708,88772.09288231167,14.390912907231804
1005683,"SIOUXLAND ETHANOL, LLC",Other,NE,2022,105225.404,91682.24738690828,12.870614982948148
1005683,"SIOUXLAND ETHANOL, LLC",Other,NE,2023,105129.63,94687.80348637154,9.932334503249427
1005684,STATION #3 - LEUPP CMP STN,Petroleum and Natural Gas Systems,AZ,2021,58353.84,44693.84934413358,23.4088976078805
1005684,STATION #3 - LEUPP CMP STN,Petroleum and Natural Gas Systems,AZ,2022,63945.93,45927.17483432761,28.178111047368283
1005684,STATION #3 - LEUPP CMP STN,Petroleum and Natural Gas Systems,AZ,2023,65390.138,47194.53390603417,27.826220666434175
1005686,Seaboard Foods Pork Processing Plant,Other,OK,2021,53242.3,51713.32405360065,2.8717315863502404
1005686,Seaboard Foods Pork Processing Plant,Other,OK,2022,47840.698,52743.853878689384,10.248922117920161
1005686,Seaboard Foods Pork Processing Plant,Other,OK,2023,130395.402,53794.91983716024,58.74477242904605
1005691,Waha Gas Plant,Injection of CO2,TX,2021,76923.048,84334.95773051468,9.635486272611931
1005691,Waha Gas Plant,Injection of CO2,TX,2022,73461.248,82462.0938441828,12.252508756974557
1005691,Waha Gas Plant,Injection of CO2,TX,2023,73030.398,80630.82147850994,10.407205337303434
1005693,WEST BISTINEAU FACILITY,Petroleum and Natural Gas Systems,LA,2021,189519.162,121549.75488697444,35.864134473655795
1005693,WEST BISTINEAU FACILITY,Petroleum and Natural Gas Systems,LA,2022,154198.564,129648.18855542781,15.921273718588067
1005693,WEST BISTINEAU FACILITY,Petroleum and Natural Gas Systems,LA,2023,155328.952,138286.19244303452,10.972043097905834
1005694,CARGILL INC SOY PROCESSING PLANT *,Other,OH,2021,62863.164,60543.16547135227,3.6905532286725564
1005694,CARGILL INC SOY PROCESSING PLANT *,Other,OH,2022,66965.948,59169.52177225071,11.642374162685334
1005694,CARGILL INC SOY PROCESSING PLANT *,Other,OH,2023,63970.86,57827.04421712908,9.604085020696802
1005695,SUMMIT COUNTY LANDFILL,Waste,CO,2021,42939.2,36688.17337801297,14.557855344270562
1005695,SUMMIT COUNTY LANDFILL,Waste,CO,2022,43783.25,36768.89126582388,16.02064427418276
1005695,SUMMIT COUNTY LANDFILL,Waste,CO,2023,44564.7,36849.78674158247,17.31171366219794
1005697,RANDOLPH FARMS INC,Waste,IN,2021,27668.636,26446.21725920154,4.418066509669857
1005697,RANDOLPH FARMS INC,Waste,IN,2022,26125.394,22449.59492461532,14.069832115774709
1005697,RANDOLPH FARMS INC,Waste,IN,2023,26499.598,19056.95273315354,28.085879894655243
1005699,NCSU CENTRAL HEAT PLANT,Other,NC,2021,111728.728,106943.70604586207,4.28271406986566
1005699,NCSU CENTRAL HEAT PLANT,Other,NC,2022,115668.914,110286.78374856719,4.653048139997936
1005699,NCSU CENTRAL HEAT PLANT,Other,NC,2023,112758.352,113734.36660580242,0.865580764964023
1005700,Nucor Steel Gallatin LLC,Metals,KY,2021,219010.36,271006.59214515437,23.741448644326407
1005700,Nucor Steel Gallatin LLC,Metals,KY,2022,233636.112,278814.25759901426,19.336970304921984
1005700,Nucor Steel Gallatin LLC,Metals,KY,2023,378215.676,286846.86090164335,24.157860420982825
1005702,Doyle Energy Facility,Power Plants,GA,2021,39718.204,52382.73843073382,31.885969543672783
1005702,Doyle Energy Facility,Power Plants,GA,2022,90245.616,55026.068584442466,39.02632501899874
1005702,Doyle Energy Facility,Power Plants,GA,2023,36314.816,57802.786081211554,59.171358822832964
1005705,ALLIANCE PIPELINE - OLIVIA 23-A,Petroleum and Natural Gas Systems,MN,2021,83212.686,83610.69956789778,0.4783087615964977
1005705,ALLIANCE PIPELINE - OLIVIA 23-A,Petroleum and Natural Gas Systems,MN,2022,92901.802,82866.04632652961,10.80254145497671
1005705,ALLIANCE PIPELINE - OLIVIA 23-A,Petroleum and Natural Gas Systems,MN,2023,86135.976,82128.02511255471,4.653050993983383
1005706,"Domtar Paper Company, LLC",Pulp and Paper,PA,2021,198584.538,191542.84407299123,3.545942699229068
1005706,"Domtar Paper Company, LLC",Pulp and Paper,PA,2022,188077.638,177754.0964667992,5.488978723350831
1005706,"Domtar Paper Company, LLC",Pulp and Paper,PA,2023,165410.37,164957.9704407421,0.27350132839791197
1005707,AMALGAMATED SUGAR CO LLC,Minerals,ID,2021,353015.946,339592.0607373444,3.802628582295152
1005707,AMALGAMATED SUGAR CO LLC,Minerals,ID,2022,353112.428,338720.25472629396,4.075804795436441
1005707,AMALGAMATED SUGAR CO LLC,Minerals,ID,2023,262054.106,337850.6868291714,28.92401954166342
1005709,"Armstrong Power, LLC",Power Plants,PA,2021,618642.012,813930.7622613607,31.56732754537865
1005709,"Armstrong Power, LLC",Power Plants,PA,2022,738214.904,960295.2363975437,30.083425733374753
1005709,"Armstrong Power, LLC",Power Plants,PA,2023,627235.309,1132979.5896714102,80.63070962598027
1005710,SEMASS PARTNERSHIP RESOURCE RECOVERY FACILITY,Waste,MA,2021,457308.7,352097.2759139992,23.006652636610855
1005710,SEMASS PARTNERSHIP RESOURCE RECOVERY FACILITY,Waste,MA,2022,493540.364,350311.5671533171,29.020685498923633
1005710,SEMASS PARTNERSHIP RESOURCE RECOVERY FACILITY,Waste,MA,2023,423563.364,348534.9148551416,17.713630479348634
1005711,TDX NORTH SLOPE GEN/NORTH SLOPE GENERATI,Power Plants,AK,2021,49807.612,73001.57102311634,46.56709705961478
1005711,TDX NORTH SLOPE GEN/NORTH SLOPE GENERATI,Power Plants,AK,2022,47452.372,75623.8572685198,59.3679179378426
1005711,TDX NORTH SLOPE GEN/NORTH SLOPE GENERATI,Power Plants,AK,2023,43936.584,78340.33854365289,78.30320751302123
1005712,AMALGAMATED SUGAR CO LLC,Minerals,ID,2021,281952.164,261603.30407501166,7.2171320256255695
1005712,AMALGAMATED SUGAR CO LLC,Minerals,ID,2022,231526.702,257938.92703908542,11.407852662750507
1005712,AMALGAMATED SUGAR CO LLC,Minerals,ID,2023,201358.202,254325.8783268171,26.305199291964826
1005713,Limestone,Power Plants,TX,2021,5979330.37,7202484.987559883,20.45638126464457
1005713,Limestone,Power Plants,TX,2022,7728950.662,6823082.8079034155,11.720450727552906
1005713,Limestone,Power Plants,TX,2023,6616810.576,6463666.232406743,2.314473745836569
1005714,San Jacinto Steam Electric Station,Power Plants,TX,2021,628384.172,733469.4255674348,16.723090467567463
1005714,San Jacinto Steam Electric Station,Power Plants,TX,2022,539936.5,740976.3146511253,37.23397374526918
1005714,San Jacinto Steam Electric Station,Power Plants,TX,2023,531651.08,748560.0349996927,40.799118662505634
1005715,Carver-Marion-Wareham Landfill,Waste,MA,2021,26233.05,43527.836043268464,65.92746952134222
1005715,Carver-Marion-Wareham Landfill,Waste,MA,2022,36706.95,42903.82703036928,16.88202651097212
1005715,Carver-Marion-Wareham Landfill,Waste,MA,2023,39734.65,42288.76372402429,6.427925561252684
1005716,Rain CII CARBON LLC - NORCO COKE PLANT,Petroleum and Natural Gas Systems,LA,2021,125490.734,120377.54445996146,4.074555448881621
1005716,Rain CII CARBON LLC - NORCO COKE PLANT,Petroleum and Natural Gas Systems,LA,2022,118273.436,118060.53180732149,0.1800101526419795
1005716,Rain CII CARBON LLC - NORCO COKE PLANT,Petroleum and Natural Gas Systems,LA,2023,98950.672,115788.11673852992,17.015998373947287
1005717,RIVER BIRCH LANDFILL,Waste,LA,2021,241999.936,376673.7737746557,55.650360905325094
1005717,RIVER BIRCH LANDFILL,Waste,LA,2022,296276.048,380073.29794308124,28.283504693933686
1005717,RIVER BIRCH LANDFILL,Waste,LA,2023,281575.492,383503.5032084568,36.1991771671864
1005718,MIDSHORE I REGIONAL SOLID WASTE FACILITY,Waste,MD,2021,33018.5,24056.95312643617,27.140987245222618
1005718,MIDSHORE I REGIONAL SOLID WASTE FACILITY,Waste,MD,2022,33144.5,21764.38461884192,34.33485308620761
1005718,MIDSHORE I REGIONAL SOLID WASTE FACILITY,Waste,MD,2023,32982.75,19690.292255520373,40.30124154135003
1005721,"ARKEMA, INC.",Chemicals,KY,2021,354507.8055,652093.5650618968,83.94335891763511
1005721,"ARKEMA, INC.",Chemicals,KY,2022,338828.4875,566557.6379656931,67.21074492465547
1005721,"ARKEMA, INC.",Chemicals,KY,2023,105680.06,492241.5652220058,365.78471399619366
1005722,GRIMES COUNTY CMP STN,Petroleum and Natural Gas Systems,TX,2021,50604.078,44557.66042975546,11.94847887603948
1005722,GRIMES COUNTY CMP STN,Petroleum and Natural Gas Systems,TX,2022,48650.044,42254.36885403887,13.146288513040465
1005722,GRIMES COUNTY CMP STN,Petroleum and Natural Gas Systems,TX,2023,36649.942,40070.13990485164,9.332069078995096
1005725,"Potters Industries LLC. - Apex, NC",Minerals,NC,2021,29481.088,34790.489182984114,18.009515737628526
1005725,"Potters Industries LLC. - Apex, NC",Minerals,NC,2022,33206.924,35462.03788162106,6.791095380051036
1005725,"Potters Industries LLC. - Apex, NC",Minerals,NC,2023,32591.328,36146.5492509544,10.908488451143803
1005727,"POET BIOREFINING - GOWRIE, LLC",Other,IA,2021,111035.98,103923.41736475244,6.405637735847022
1005727,"POET BIOREFINING - GOWRIE, LLC",Other,IA,2022,107150.696,104469.0764218565,2.5026618381867483
1005727,"POET BIOREFINING - GOWRIE, LLC",Other,IA,2023,107850.544,105017.60050990517,2.62673083048596
1005729,SOUTHEAST LANDFILL OKC,Waste,OK,2021,103617.85,98322.6918164962,5.1102760610298406
1005729,SOUTHEAST LANDFILL OKC,Waste,OK,2022,90770.7,96666.00888103423,6.494726691580246
1005729,SOUTHEAST LANDFILL OKC,Waste,OK,2023,82556.65,95037.24013606035,15.117607286705992
1005730,Stillwater Sanitary Landfill,Waste,OK,2021,31122.25,47745.60278780308,53.41308159854471
1005730,Stillwater Sanitary Landfill,Waste,OK,2022,36998,46852.50345937113,26.6352328757531
1005730,Stillwater Sanitary Landfill,Waste,OK,2023,34328.25,45976.10988736225,33.93082923645175
1005731,Pittsfield Generating,Power Plants,MA,2021,32443.18,36509.4672588493,12.533565633360533
1005731,Pittsfield Generating,Power Plants,MA,2022,29600.992,31900.29501704431,7.767655276702594
1005731,Pittsfield Generating,Power Plants,MA,2023,10630.904,27873.01208641453,162.18854094077534
1005732,PORT TOWNSEND PAPER CORP,Pulp and Paper,WA,2021,93289.974,64059.60307485132,31.332810667466454
1005732,PORT TOWNSEND PAPER CORP,Pulp and Paper,WA,2022,81708.058,62290.30813822477,23.764791792965188
1005732,PORT TOWNSEND PAPER CORP,Pulp and Paper,WA,2023,62519.286,60569.88026324883,3.1180870119840627
1005733,DELAWARE CNTY SWA/ROLLING HILLS MUNI WASTE LDFL,Waste,PA,2021,105017.5,128786.82183266921,22.633677084932717
1005733,DELAWARE CNTY SWA/ROLLING HILLS MUNI WASTE LDFL,Waste,PA,2022,138382.55,129703.53981676458,6.271751881458617
1005733,DELAWARE CNTY SWA/ROLLING HILLS MUNI WASTE LDFL,Waste,PA,2023,34231.5,130626.78309475574,281.5981861582336
1005734,CHRISTY MINERALS CO-HIGH HILL,Other,MO,2021,26770.648,23552.79361120373,12.020084044272181
1005734,CHRISTY MINERALS CO-HIGH HILL,Other,MO,2022,23467.26,22958.355804259903,2.168571003773321
1005734,CHRISTY MINERALS CO-HIGH HILL,Other,MO,2023,23923.492,22378.920731690447,6.45629521104006
1005736,Tyonek,Petroleum and Natural Gas Systems,AK,2021,62465.516,51726.573405154675,17.191793620732003
1005736,Tyonek,Petroleum and Natural Gas Systems,AK,2022,64191.742,51646.070730769454,19.544057971242694
1005736,Tyonek,Petroleum and Natural Gas Systems,AK,2023,65951.41,51565.6933436431,21.81259908826347
1005737,Sewaren Generating Station,Power Plants,NJ,2021,1248050.324,542471.8742894331,56.534455073028525
1005737,Sewaren Generating Station,Power Plants,NJ,2022,1002724.204,741186.7427507247,26.082691552270077
1005737,Sewaren Generating Station,Power Plants,NJ,2023,1207078.83,1012693.5859098952,16.10377377673874
1005738,International Paper - Mansfield Mill,Pulp and Paper,LA,2021,669244.656,656595.2012203098,1.8901091949384399
1005738,International Paper - Mansfield Mill,Pulp and Paper,LA,2022,661421.86,667557.0937538232,0.9275825497849752
1005738,International Paper - Mansfield Mill,Pulp and Paper,LA,2023,671632.066,678701.9956783492,1.0526492161780099
1005739,SHERHAN GAS PLANT,Petroleum and Natural Gas Systems,TX,2021,45390.35,73852.43071477233,62.705136036122944
1005739,SHERHAN GAS PLANT,Petroleum and Natural Gas Systems,TX,2022,48614.888,68874.62936736687,41.673944342660775
1005739,SHERHAN GAS PLANT,Petroleum and Natural Gas Systems,TX,2023,42286.258,64232.34177373249,51.89885511679111
1005742,Heidelberg Materials/EVANSVILLE CEMENT PLT & QUARRY,Minerals,PA,2021,523191.272,465820.93508910394,10.96546138692009
1005742,Heidelberg Materials/EVANSVILLE CEMENT PLT & QUARRY,Minerals,PA,2022,573770.942,447011.5577828051,22.092332486435833
1005742,Heidelberg Materials/EVANSVILLE CEMENT PLT & QUARRY,Minerals,PA,2023,558292.002,428961.684071129,23.1653538767462
1005743,"TotalEnergies Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",Petroleum Product Suppliers,TX,2021,1792805.594,1948664.6106983987,8.693581569580857
1005743,"TotalEnergies Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",Petroleum Product Suppliers,TX,2022,2097521.068,1953547.7534326643,6.863974658648608
1005743,"TotalEnergies Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",Petroleum Product Suppliers,TX,2023,1860674.7,1958443.1327944263,5.254461341062268
1005745,CERTAINTEED CORP.,Minerals,KS,2021,48030.088,84202.25877504522,75.3114813677735
1005745,CERTAINTEED CORP.,Minerals,KS,2022,71916.148,86619.25313122042,20.444789578024146
1005745,CERTAINTEED CORP.,Minerals,KS,2023,62160.62,89105.62640671183,43.34739004648253
1005746,River Valley Ingredients - Texarkana,Other,AR,2021,35529.616,36618.85854168506,3.0657312527246567
1005746,River Valley Ingredients - Texarkana,Other,AR,2022,37338.562,36652.58707982383,1.8371755189076806
1005746,River Valley Ingredients - Texarkana,Other,AR,2023,51491.204,36686.346684312906,28.75220652383093
1005751,AMERICAN CRYSTAL SUGAR - E GRAND FORKS,Minerals,MN,2021,385350.442,320313.6731319578,16.87730485801341
1005751,AMERICAN CRYSTAL SUGAR - E GRAND FORKS,Minerals,MN,2022,358089.272,302622.3382642956,15.489694350771948
1005751,AMERICAN CRYSTAL SUGAR - E GRAND FORKS,Minerals,MN,2023,327865.604,285908.1185048947,12.797159867707645
